# Constructed from biom file
#OTU ID	SP_F1	SP_F2	SP_F3	SP_M1	SP_M2	SP_M3
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__RUG115	0.0005091143893110813	0.0002730499681441704	0.0	0.0	0.0	0.0026581475881578306
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Schaedlerella	0.0006457060547360056	0.0	0.0009937411740093098	0.0	0.0009635651912074676	0.0006340535531385651
d__Archaea;p__Methanobacteriota_A_1229;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A	0.0009685590821040083	0.0	0.0	0.0	0.0018066847335140017	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C_58660	0.0017011871057467838	0.0008373532356421226	0.001464460677487404	0.000216640388989854	0.0025895814513700694	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1417	0.002185466646798788	0.01944115773186493	0.0028766191879216864	0.002262688507227364	0.0064137308039747066	0.003328781153977467
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Haloplasmatales_A;f__Turicibacteraceae;g__Turicibacter	0.002421397705260021	0.002694093019022481	0.0033124705800310324	0.000457351932311914	0.001746461909063535	0.0015119738574842707
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Limivicinus	0.000459444692792927	0.0018021297897515246	0.001342422287696787	0.00015646250315933902	0.0007226738934056008	0.00031702677656928255
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum_189125	0.0009313068097153926	0.00038226995540183856	0.002423333740127966	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella	7.450454477723141e-05	0.0	0.0006276260046374588	4.8142308664412004e-05	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Dysosmobacter	0.00028560075497938706	0.00014562664967689086	0.00045328544779372023	0.0	0.0	8.535336292249915e-05
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter_164117	0.029267868673322407	0.003531446254664604	0.114297669066755	0.008834113639919603	0.02240289069557362	0.025484075501146175
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus	0.0	0.0	0.00022664272389686011	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Coprobacillus	0.0	0.0006735232547556202	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Christensenellales;f__CAG-138;g__SFEL01	0.0	7.281332483844543e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Anaerobutyricum	0.023630358118511895	0.037699098935105126	0.06326818807859272	0.005403974147580247	0.05197229750075279	0.012656684387650588
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Anaerovoracaceae;g__BX12	4.966969651815427e-05	0.0004368799490306726	0.0002789448909499817	0.0	0.0	0.00010974003804321318
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_G	0.0	0.0	0.0	0.0	0.0	0.00037799346437106767
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA5905	0.0	0.0004186766178210613	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	0.002073709829632941	0.0012924365158824066	0.0038529263062466223	0.0	0.0024390243902439024	0.01351021801687558
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427	0.0008568022649381612	0.0025666697005552017	0.00012203838979061699	0.00026478269765426604	0.000662451068955134	0.0024874408623128323
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Christensenellales;f__CAG-74;g__Onthenecus	0.001328664381860627	0.005861472649494858	0.0004707195034780941	0.00033699616065088403	0.002890695573622403	0.0018777739842949811
d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales_993521;f__Fusobacteriaceae_993521;g__Fusobacterium_C	0.0	0.0	0.0	2.4071154332206002e-05	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Tissierellales;f__Peptoniphilaceae;g__Finegoldia	0.0	0.0	0.0	0.001697016380420523	0.0	3.658001268107106e-05
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus	0.0	0.0	0.00020920866821248627	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Christensenellales;f__Christensenellaceae;g__	0.0	3.6406662419222716e-05	0.0001917746125281124	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__RF39;f__UBA660;g__RUG13038	7.450454477723141e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__TANB77;f__CAG-508;g__Merdicola	0.0	0.0006371165923363976	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__RF39;f__UBA660;__	0.0	0.001765723127332302	0.0005404557262155895	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Sellimonas	0.00013659166542492426	0.0	0.0	0.0	0.0	0.0003536067892503536
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__	0.0	0.00018203331209611358	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Scatomonas	0.00022351363433169424	0.00018203331209611358	0.00029637894663435557	8.424904016272101e-05	0.00042155977115326706	0.00010974003804321318
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Evtepia	0.0	0.001565486484026577	0.001342422287696787	0.0	0.0011442336645588677	0.0008291469541042775
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A_871400	0.00013659166542492426	0.002839719668699372	0.0003138130023187294	0.0	0.00045167118337850043	0.0012437204311564162
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__UBA644;g__UBA644	0.0	0.00014562664967689086	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Clostridiales;f__Clostridiaceae_222000;g__Clostridium_T	0.011299855957880097	0.01177755529261855	0.007252567164699524	0.000469387509478017	0.011502559470039146	0.0008047602789835634
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_E	0.045932051855163164	0.01712933466824429	0.0006450600603218326	0.000890632710291622	0.02990063233965673	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Catenibacillus	0.0	0.0004368799490306726	0.0	0.0	0.00015055706112616682	8.535336292249915e-05
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__CAG-272;g__Avispirillum	0.0	0.00016382998088650222	0.0	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Micrococcaceae;g__Rothia	0.0	0.0	0.00010460433410624314	6.0177885830515e-05	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales_A_737866;f__Pasteurellaceae;g__Haemophilus_D_735815	9.933939303630854e-05	0.0	0.00017434055684373856	0.0	0.0	0.00025606008876749743
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella_A	0.00029801817910892565	0.0	0.0	0.0030570366001901623	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Terrisporobacter	0.0008319674166790841	0.00023664330572494767	0.000732230338743702	0.00014442692599323602	0.0016260162601626016	0.00014632005072428425
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Pseudoruminococcus_A	0.0	0.00010921998725766815	0.0	0.0	0.0	0.0010608203677510608
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;__	0.0	0.0	0.0	0.0	0.0002408912978018669	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A_121497	0.0021233795261510952	0.004933102757804678	0.0007670984501124496	0.000794348092962798	0.0007527853056308341	0.0
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia	0.0002731833308498485	0.000509693273869118	0.0002789448909499817	0.000661956744135665	0.0002408912978018669	0.0003414134516899966
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;__	0.0	0.0	5.230216705312157e-05	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Eubacterium_G	0.000546366661699697	0.0	0.0006973622273749542	0.00038513846931529603	0.0	0.001755840608691411
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__RF39;f__UBA660;g__Scybalousia	0.0	7.281332483844543e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Alloprevotella	0.0	0.0	6.973622273749542e-05	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Ruthenibacterium	0.0	0.0008373532356421226	0.0002615108352656078	0.000409209623647502	0.0001806684733514002	0.0004389601521728527
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8	0.0	0.0	0.0014295925661186562	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__WQUU01	0.0	0.0002184399745153363	0.0	0.0	0.0	0.0
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag111	0.0	0.000509693273869118	0.0	0.0	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_595427;f__Burkholderiaceae_A_595427;g__Sutterella	0.0	0.0	0.0	0.00013239134882713302	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Longicatena	0.0	0.0	0.000366115169371851	0.00028885385198647203	0.0	0.00010974003804321318
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Berryella	0.0	0.0	0.0	0.0	0.0	0.0005487001902160659
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella	8.692196890676998e-05	0.0	0.0	0.0007221346299661801	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Butyricimonas	0.0	7.281332483844543e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Tissierellales;f__Peptoniphilaceae;g__Fenollaria	2.4834848259077136e-05	0.0	0.00010460433410624314	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__TANB77;f__CAG-508;__	0.0	0.00034586329298261583	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Oscillospiraceae_88309;g__Enterenecus	0.0	0.0	0.0	0.000300889429152575	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Dielma	0.0	0.0	0.0	2.4071154332206002e-05	0.0	0.0
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Phascolarctobacterium_A	6.208712064769285e-05	0.0014744698279785201	0.00045328544779372023	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;__	0.0	0.0	0.0	0.0	0.000331225534477567	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__	0.0009313068097153926	0.0002184399745153363	0.00012203838979061699	0.000324960583484781	0.0	0.0006462468906989221
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Eubacteriales_45227;f__Oscillospiraceae_45227;g__Ructibacterium	0.0	0.0	0.0	8.424904016272101e-05	0.0	0.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales_595427;f__Burkholderiaceae_A_595427;g__Parasutterella	4.966969651815427e-05	5.460999362883408e-05	0.001813141791174881	0.0	0.0	0.0
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.005178065862017583	0.011195048693910985	0.008316044561446329	0.08854574121101977	0.0355615778380006	0.008681656342974199
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas	0.0	0.00020023664330572495	0.0	0.000252747120488163	0.0	0.0
d__Archaea;p__Methanobacteriota_A_1229;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera	0.0	0.0	0.001080911452431179	0.000252747120488163	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides_B_862066	0.00021109621020215568	0.000509693273869118	0.00024407677958123398	0.00012035577166103	0.000662451068955134	0.00042676681461249576
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Massilioclostridium	0.0	0.0	0.0	0.0	0.0	0.0001219333756035702
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Muricomes_149725	0.0	0.002330026394830254	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-217	0.0	0.0	0.0	0.0	0.0022884673291177354	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;g__Intestinibacter	0.0013907515025083196	0.003549649585874215	0.0016562352900155162	0.00016849808032544202	0.004787714543812105	0.0
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Corynebacterium	0.0	7.281332483844543e-05	0.0	0.00012035577166103	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	0.0	0.0	0.0	7.221346299661801e-05	0.0	2.4386675120714043e-05
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__CAG-177	0.0	0.00018203331209611358	0.0006450600603218326	0.0	0.00021077988557663353	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737	0.0	9.101665604805679e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella	0.0	0.000254846636934559	5.230216705312157e-05	0.0	0.0	0.00020728673852606937
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;__;__;__	0.0	0.0	0.00012203838979061699	0.0	0.0	0.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Paraprevotella	0.0	0.0001274233184672795	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor	0.000546366661699697	0.000709929917174843	0.0009763071183249359	0.0	0.0	0.002280154123786763
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__QAKW01;g__QAKW01	0.0	0.00014562664967689086	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__RF39;f__UBA660;g__CAG-417	0.0	0.0	0.0	0.0	0.0	0.0020606740477003365
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Coprobacillaceae;g__Longibaculum	0.0	0.0002912532993537817	0.0	0.0	0.0	8.535336292249915e-05
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Eubacteriales_258471;f__Eubacteriaceae_258449;g__Eubacterium_O_258270	0.0	3.6406662419222716e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B	0.0016018477127104753	0.0008737598980613452	0.0016562352900155162	0.0006258500126373561	0.0013550135501355014	0.0010608203677510608
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Ventrimonas	0.0	0.0	0.0	0.000373102892149193	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Choladousia	0.0	0.0	0.0	0.0	0.0002408912978018669	0.0
d__Bacteria;__;__;__;__;__	0.0	0.000964776554109402	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Peptostreptococcales;f__Peptostreptococcaceae_256921;__	0.00048427954105200415	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Fimenecus	0.00021109621020215568	0.0	0.0001917746125281124	0.0	0.0009635651912074676	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Soleaferrea	0.0	7.281332483844543e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Ventrisoma	0.0	0.0	0.0	0.0	0.0	6.09666878017851e-05
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Thermosynechococcales;f__Thermosynechococcaceae;g__	0.0	0.0	0.0	0.00028885385198647203	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__RF39;f__UBA660;g__Onthocola_B	0.0	0.0012378265222535724	0.0	0.0	0.001324902137910268	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Solibaculum	0.0	0.00010921998725766815	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Granulicatella	6.208712064769285e-05	0.0	0.0	0.001263735602440815	0.0	0.00010974003804321318
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Ruminococcaceae;g__Angelakisella	0.00039735757214523417	0.003039956312005097	0.0	0.0	0.0	0.0002316734136467834
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Caproiciproducens	0.0	0.0	0.0	0.0	0.0	4.8773350241428086e-05
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Duncaniella	0.0	0.0	0.0	0.0	0.0	0.00013412671316392723
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_AP	0.0	0.00018203331209611358	0.0	0.000457351932311914	0.0	8.535336292249915e-05
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__OPB41;f__UBA2279;g__EMTCatB1	0.0001241742412953857	0.00047328661144989534	0.0	6.0177885830515e-05	0.00021077988557663353	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Lactonifactor	0.0	0.0	0.0	8.424904016272101e-05	0.0	0.0
d__Bacteria;p__Firmicutes_G;c__Limnochordia;o__DTU010;f__DTU012;g__DTU012	0.00014900908955446283	0.00016382998088650222	0.001569065011593647	0.00013239134882713302	0.0008130081300813008	0.00010974003804321318
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum	0.0	7.281332483844543e-05	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Ruminococcus_B	0.0	0.0	0.0	0.10221815687171279	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus_A_346120	0.0	9.101665604805679e-05	0.0019700482923342456	0.000108320194494927	9.03342366757001e-05	0.0002316734136467834
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales_A_737866;f__Enterobacteriaceae_A;g__Escherichia_710834	0.0006581234788655442	0.0009829798853190133	0.0015516309559092732	0.028139179414348816	0.00015055706112616682	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__UMGS1375	0.0025207370982963293	0.0	0.00632856221342771	0.000300889429152575	0.0006323396567299006	0.011632444032580598
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	0.00022351363433169424	0.0	0.0008194006171655712	0.0	0.0	0.004267668146124957
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia_404257	0.0004346098445338499	0.00187494311458997	0.0003835492250562248	0.00018053365749154501	0.00021077988557663353	0.0006218602155782081
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Acetitomaculum	0.0	0.0	0.00013947244547499085	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__Lachnospiraceae;g__Howardella	0.0	0.0	0.0001917746125281124	0.0	0.0007226738934056008	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Oscillospirales;f__Acutalibacteraceae;g__Hydrogeniiclostridium	8.692196890676998e-05	0.0	0.0	0.0	0.0	0.0
d__Bacteria;p__Firmicutes_D;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Amedibacterium	0.0	0.0	0.0	0.0018173721520815531	0.0	0.0
d__Bacteria;p__Firmicutes_A;c__Clostridia_258483;o__Lachnospirales;f__CAG-274;g__CAG-274	0.0008443848408086227	0.0	0.0	0.00016849808032544202	0.0	0.00013412671316392723
